hrs,krate,name
5,0.22417154,Yeycol Soriano
5,0.247240618,Cristopfer Gonzalez
5,0.259259259,Alexander Garcia
5,0.16043956,Juan Hernandez
5,0.189473684,Abraham Nunez
5,0.208015267,Vladi Gomez
5,0.134110787,Daniel Campos
5,0.342412451,Reniel Diaz
5,0.317021277,D'Angelo Tejada
5,0.260579065,Keiberg Camacaro
5,0.212978369,John Estevez
5,0.262948207,Jose Paulino
5,0.243243243,Angelo Hernandez
5,0.317365269,Daniel Gaitor
5,0.245535714,Enmanuel Santos
5,0.272727273,Adrian Bello
5,0.217241379,Dauwin Gonzalez
5,0.121718377,Jorge Lara
5,0.190954774,Aniel Mendoza
5,0.148550725,Tyler Rodriguez
5,0.290196078,Jesus Mujica
5,0.391304348,Christopher Vasquez
5,0.167037862,Yimy Tovar
5,0.329741379,Yahil Melendez
5,0.238095238,Kehden Hettiger
5,0.240963855,Luis Rives
5,0.244186047,Naibel Mariano
5,0.233215548,Paulino Santana
5,0.222222222,Curley Martha
5,0.244258873,Rashawn Pinder
5,0.174193548,Jaset Martinez
5,0.300561798,Dexters Peralta
5,0.228116711,Richard Matic
5,0.296918768,Anderson Navas
5,0.173374613,Victor Hurtado
5,0.334987593,Raily Liriano
5,0.23297491,Feldi Tavarez
5,0.143820225,Eriel Dihigo
5,0.103542234,Yeiferth Castillo
5,0.287066246,Andry Batista
5,0.084474886,Cristian Arguelles
5,0.1829653,Reyli Mariano
5,0.234375,Euri Rosa
5,0.123809524,Ramiro Dominguez
5,0.069536424,Diorland Zambrano
5,0.222222222,Cristofer Lebron
5,0.14375,Yaxson Lucena
5,0.137466307,Johan Rodriguez
5,0.204460967,Erny Orellana
5,0.239482201,Frandy Lafond
5,0.206030151,Wilberson De Pena
5,0.211538462,Adolfo Miranda
5,0.192913386,Yeisy Celesten
5,0.285714286,Andres Arias
5,0.274131274,PJ Morlando
5,0.195544554,Ching-Hsien Ko
5,0.227504244,Hansel Jimenez
5,0.248603352,Theo Gillen
5,0.189591078,Trey Snyder
5,0.333333333,Nick Montgomery
5,0.22147651,Bryce Rainer
5,0.197802198,Wyatt Sanford
5,0.231738035,Eric Hartman
5,0.167567568,Nate George
5,0.303571429,Brendan Tunink
5,0.237442922,Kenny Fenelon
5,0.196969697,Carlos Done
5,0.179723502,Yensi De La Cruz
5,0.253968254,Teilon Serrano
5,0.224852071,Miguel Caraballo
5,0.079295154,Luis Arana
5,0.266666667,Wandi Feliz
5,0.145,Jose Riera
5,0.120535714,Luis Morejon
5,0.182857143,Leni Done
5,0.184615385,Sami Manzueta
5,0.18018018,Louis Andujar
5,0.338461538,Ulrich Snijders
5,0.162679426,Justin Byler
5,0.243243243,Clay Fuller
5,0.270833333,Kevin Clark
5,0.177184466,Casey Mulligan
5,0.163934426,Carlos Fernandez-Oliva
5,0.147321429,Luis Rincon
5,0.374736842,Johan Yan
5,0.181657848,Michael Ortiz
5,0.206896552,Brett Bartles
5,0.195744681,Tony Thomas
5,0.219367589,Joey Paciorek
5,0.230905861,Kenneth Roque
5,0.161358811,Sean McCauley
5,0.163090129,Christopher White
5,0.214285714,Reid Fronk
5,0.21414914,Emmanuel Quiles
5,0.114649682,Ambiorix Rincon
5,0.190226876,Neder Severino
5,0.248333333,Victor Estevez
5,0.274509804,Orlando Sandoval
5,0.24537037,Alexander Soto
5,0.286282306,Kevin Rucker
5,0.214285714,Dennis Raben
5,0.221362229,Clark Murphy
5,0.238372093,Jericho Jones
5,0.265017668,Nicholas Farnsworth
5,0.330275229,Corey Thomas
5,0.236842105,Layton Hiller
5,0.380697051,Wes Freeman
5,0.237762238,James Mallard
5,0.186046512,Marcus Knecht
5,0.103829787,Rossmel Perez
5,0.380434783,Lance West
5,0.189873418,Elias Otero
5,0.110694184,Angelys Nina
5,0.155988858,Anthony Feliz
5,0.299065421,Ramon Asencio
5,0.238325282,Robert Rodriguez
5,0.220338983,Emmanuel Familia
5,0.227868852,Luis Del Rosario
5,0.22284513,Delvi Cid
5,0.203672788,Grolmann Gonzalez
5,0.196825397,Alcibiades Made
5,0.191037736,Ramon Soto
5,0.266435986,Tae-Hyeok Nam
5,0.245901639,Jeff Glenn
5,0.184652278,Sequoyah Stonecipher
5,0.150121065,Nelfi Zapata
5,0.225053079,Hassiel Jimenez
5,0.251748252,Brenden Webb
5,0.137640449,Cam Maron
5,0.20777027,Ruben Contreras
5,0.119309262,Gerardo Olivares
5,0.264184397,Cristobal Rodriguez
5,0.311953353,Samuel Bautista
5,0.207112971,Kenny Hart
5,0.171428571,Jesus Ugueto
5,0.099662162,Luis Unda
5,0.131886477,Pedro Toribio
5,0.220614828,Kelvin Duran
5,0.14893617,Alinson Perez
5,0.217506631,Miguel Sanchez
5,0.235119048,Frederman Lopez
5,0.253283302,Francisco Sosa
5,0.176470588,Victor Cadette
5,0.342391304,Joel Altagracia
5,0.161172161,Kelvin Silvania
5,0.183982684,Manuel Soliman
5,0.243445693,Marc Ramirez
5,0.116246499,Enlly Morales
5,0.195298373,Jeyckol De Leon
5,0.143835616,Yucary De La Cruz
5,0.094256259,Cesar Osuna
5,0.146559428,Juan Ramirez
5,0.25087108,Jorge Guzman
5,0.239382239,Carlos Reyes
5,0.289230769,Junior Payano
5,0.148648649,Robert Morillo
5,0.244239631,Ronny Puello
5,0.151898734,Juan Carlos Gamboa
5,0.162346521,Humberto Valor
5,0.163776493,Ydarqui Marte
5,0.270967742,Jiminson Natera
5,0.152671756,Yeison Asencio
5,0.220588235,Bienvenido Valdez
5,0.217235189,Roberto Duncan
5,0.23853211,Dickie Joe Thon
5,0.1875,Kurt Fleming
5,0.069164265,Ulises Montilla
5,0.131011609,Chace Numata
5,0.188365651,Aaron Siliga
5,0.228346457,Stefan Sabol
5,0.28,Trevor Martin
5,0.303886926,Jared Lakind
5,0.188976378,Carlos Ubri
5,0.148351648,Ruben Ozuna
5,0.233898305,Kelvin Vizcaino
5,0.137254902,Barrett Barnes
5,0.10102489,Geraldo Valor
5,0.200782269,Alexander Simon
5,0.189125296,Cleuluis Rondon
5,0.159509202,Jose Augusto Figueroa
5,0.197101449,Rommel Cepeda
5,0.152439024,Jairo Rosario
5,0.251017639,Enmanuel Paulino
5,0.231766613,Royel Astacio
5,0.213114754,Eduardo de Oleo
5,0.143396226,Herlis Rodriguez
5,0.311284047,Jacob Anderson
5,0.337954939,Justin Bianco
5,0.216666667,Johnny Eierman
5,0.327044025,Arialdi Peguero
5,0.258145363,Jackson Laumann
5,0.146189736,Jhombeyker Morales
5,0.147138965,David Colina
5,0.076691729,Jose Zambrano
5,0.090909091,Arvicent Perez
5,0.174897119,Juan Carlos Moncion
5,0.128888889,Carlos Castro
5,0.21875,Adonis Paula
5,0.109375,Erwin Almonte
5,0.276162791,Francis Mateo
5,0.16460177,Wilber Torres
5,0.159695817,Yeisson Rosario
5,0.226575809,Raul Santana
5,0.226224784,Luis Reynoso
5,0.098039216,Deiferson Barreto
5,0.14,Bill Pujols
5,0.101404056,Rodrigo Ayarza
5,0.260575296,Steve Bean
5,0.373472949,Austin Aune
5,0.400696864,Jose Barraza
5,0.241666667,Grant Heyman
5,0.206293706,Trey Williams
5,0.252918288,John Silviano
5,0.395121951,Fernelys Sanchez
5,0.073891626,C.J. Hinojosa
5,0.219512195,Dalton Smith
5,0.271954674,Andres De Aza
5,0.209647495,Rolando Segovia
5,0.157534247,Yensys Capellan
5,0.170382166,Edgar Figueroa
5,0.186206897,Gregori Rivero
5,0.241847826,Brian Reyes
5,0.218045113,Alejandro Flores
5,0.193877551,Rony Cabrera
5,0.452531646,Santos Infante
5,0.144776119,Derik Capitillo
5,0.237003058,Michael Beltre
5,0.26342711,Leurys Vargas
5,0.193037975,Adonis De La Cruz
5,0.234042553,Jose Monegro
5,0.284634761,Francis Guerrero
5,0.203174603,Thomas Milone
5,0.253608247,Malik Collymore
5,0.273648649,Kendall Coleman
5,0.209424084,Jeff Zimmerman
5,0.298986486,Luis Aviles Jr.
5,0.279699248,Ricardo Bautista
5,0.293248945,Ricky Martinez
5,0.146341463,Ivan Gonzalez
5,0.170454545,Samar Leyva
5,0.227722772,Fidel Matos
5,0.168582375,Jerry Seitz
5,0.263157895,Gilbert Marrero
5,0.214854111,Brayan Rojas
5,0.218390805,Tomas De Los Santos
5,0.251815981,Carlos Sosa
5,0.179220779,Andres Luna
5,0.10046729,Algeni Mateo
5,0.161462979,Brian Schales
5,0.24512987,Kevonte Mitchell
5,0.257995736,Zach Sullivan
5,0.280590717,Yoan Aybar
5,0.405204461,Simeon Lucas
5,0.2,Blaine Prescott
5,0.270114943,Dale Burdick
5,0.154150198,Franklin Torres
5,0.219047619,Luis Lebron
5,0.168874172,Anthony Concepcion
5,0.128571429,Carlos Machado
5,0.151960784,Yeilin Hernandez
5,0.431216931,Jhoan Calderon
5,0.166412214,Antonio Arias
5,0.26754386,Vince Fernandez
5,0.234604106,Jason Heinrich
5,0.332142857,Kolton Kendrick
5,0.186868687,Justin Ellison
5,0.297577855,Chris Iriart
5,0.326446281,Jimmy Barnes
5,0.172413793,Lean Marrero
5,0.190625,Juan Luis
5,0.228464419,Leudys Baez
5,0.104234528,Nerluis Martinez
5,0.228773585,Sandy Mota
5,0.25,Santo Vasquez
5,0.190713101,Carlos Reina
5,0.304075235,Jonatan Mezquita
5,0.202914798,Antonio Pinero
5,0.145833333,Roberto Alvarez
5,0.199434229,Raul Beracierta
5,0.169491525,Yeremi De La Cruz
5,0.274611399,Yhordegny Kelly
5,0.283919598,Welin Liriano
5,0.208849558,Ronaldo Urdaneta
5,0.226683938,Jose Gutierrez
5,0.283505155,Ronny Dominguez
5,0.128266033,Abraham Rodriguez
5,0.209051724,Rolando Lebron
5,0.287162162,Jose Del Palacio
5,0.180138568,Blinger Perez
5,0.219512195,Malique Ziegler
5,0.256673511,Griffin Benson
5,0.322164948,Kevin Zamudio
5,0.169856459,Jonatan Machado
5,0.234042553,Braulio Vasquez
4,0.198653199,Zach Walters
4,0.141732283,Greg Garcia
4,0.142307692,Colin Walsh
4,0.152892562,Lendy Castillo
4,0.178176796,Ben Gamel
4,0.246153846,Dillon Thomas
4,0.141666667,Charles Tilson
4,0.130584192,Luis Sardinas
4,0.15852205,Jack Lopez
4,0.181623932,Tomas Nido
4,0.132315522,Wyatt Mathisen
4,0.12543153,Allen Cordoba
4,0.191087613,Tyler Wade
4,0.17921147,Sean Doolittle
4,0.142857143,Colin Moran
4,0.142673522,Ali Sanchez
4,0.209150327,Austin Hays
4,0.108695652,Simon Muzziotti
4,0.136842105,Nathaniel Lowe
4,0.135087719,Carlos Narvaez
4,0.153061224,Esteban Quiroz
4,0.100680272,Diego Castillo
4,0.197860963,Keston Hiura
4,0.178571429,Brice Turang
4,0.165995976,Nick Allen
4,0.273972603,David Banuelos
4,0.125517241,Osleivis Basabe
4,0.278820375,Grant McCray
4,0.223255814,Corbin Carroll
4,0.114583333,Chase Meidroth
4,0.193950178,Scott Van Slyke
4,0.202702703,Asdrubal Cabrera
4,0.115015974,Jordany Valdespin
4,0.210914454,Isaac Galloway
4,0.309859155,Carson Blair
4,0.109004739,Jesus Sucre
4,0.185425101,Eduardo Escobar
4,0.109677419,Johnny Giavotella
4,0.210084034,Denis Phipps
4,0.177480916,Trevor Plouffe
4,0.2,Lou Marson
4,0.281733746,Casey Kelly
4,0.180497925,Darrell Ceciliani
4,0.164113786,Jeff Bianchi
4,0.213389121,Beau Philip
4,0.323529412,Brandon Parker
4,0.235602094,Adam Parliament
4,0.184661958,John Matulia
4,0.181571816,Michael Jones
4,0.148843931,Jonathan Mota
4,0.25,Ernesto Mejia
4,0.211072664,Amauri Guzman
4,0.180602007,Luis Ramos
4,0.151975684,Henry Lugo
4,0.269746647,Carlos Luis
4,0.17311609,Luilly Baez
4,0.258145363,Felix Caro
4,0.229847495,Jose Sanchez
4,0.169411765,Abrahan Marte
4,0.227586207,Vladimir Carela
4,0.272475795,Luis Arias
4,0.149484536,Antonio Negron
4,0.174358974,Jourik Blanco
4,0.15234375,Segundo Chourio
4,0.10952381,Orlando Gonzalez
4,0.184782609,Carlos Salazar
4,0.200892857,Xavier Hernandez
4,0.159810127,Billys Bolivar
4,0.28125,Alfredo Martin
4,0.236162362,Juan Suazo
4,0.128646223,Jorge Perez
4,0.110132159,Angel Nieves
4,0.281931464,Marcos Martinez
4,0.295597484,Michael Avila
4,0.302025783,Ramon Mota
4,0.277272727,Ariel Ventura
4,0.300835655,Santo Sandoval
4,0.107692308,Ruddy Moreta
4,0.273049645,John Rogers
4,0.175824176,Yonan Fuenmayor
4,0.248554913,Rafael Lugo
4,0.306962025,Felix Reyes
4,0.152777778,Estamy Urena
4,0.165202109,Wilmer Perez
4,0.216572505,Derian Perez
4,0.201570681,Wladimir Chalo
4,0.141700405,Gilberto Vizcarra
4,0.16344464,Reyny Reyes
4,0.281368821,Ronard Soto
4,0.230344828,Marcos Brito
4,0.284023669,Yerdel Vargas
4,0.251082251,Antonio Sucre
4,0.188732394,Jeison Rijo
4,0.275092937,Juan De La Rosa
4,0.194552529,Jose Villa
4,0.182795699,Roimer Bolivar
4,0.194805195,Keyberth Mejias
4,0.25,Nehemias Celesten
4,0.273603083,Yowelfy Rosario
4,0.252279635,Sebastian Espino
4,0.142276423,Austin Upshaw
4,0.260456274,Kevin Richards
4,0.137075718,Justin Connell
4,0.245762712,Je'Von Ward
4,0.170018282,Luis Santos
4,0.240282686,Jonathan Diaz
4,0.128415301,Jeferson Morales
4,0.201365188,Fadriel Cruz
4,0.292957746,Sebastian Almonte
4,0.192682927,Juan Pie
4,0.194444444,Eynar Machin
4,0.361204013,Robert Gomez
4,0.089189189,Carlos Arroyo
4,0.316037736,Carmelo Paulino
4,0.216442953,Juan Batista
4,0.219047619,Asmin Bautista
4,0.207296849,Alvaro Gonzalez
4,0.275773196,Ynmanol Marinez
4,0.245575221,Juan Querecuto
4,0.269911504,Adanson Cruz
4,0.216606498,Yeison Santana
4,0.222222222,Widimer Joaquin
4,0.272357724,Claudio Ramirez
4,0.21961326,Jose Cedeno
4,0.403100775,Andres Rosario
4,0.198564593,Pedro Martinez Jr.
4,0.125,Frank Herrera
4,0.221498371,Edangel Tovar
4,0.150557621,Guillermo Quintana
4,0.174174174,Yelinson Pena
4,0.182758621,Brayan Mancilla
4,0.196610169,Jenderson Jardines
4,0.174129353,Jose Acosta
4,0.384313725,Yerry Landinez
4,0.21754386,Cesar Garcia
4,0.220338983,Matt Cross
4,0.384615385,William Jeffry
4,0.24015748,Kenen Irizarry
4,0.18705036,Ramon Mendoza
4,0.20754717,Aldrich De Jongh
4,0.22,Jorge Hernandez
4,0.217228464,Harold Restituyo
4,0.098214286,Keven Lamas
4,0.123076923,Jesus Lara
4,0.360655738,Jesus Liranzo
4,0.13410596,Yohander Martinez
4,0.321100917,Yoelvis Sanchez
4,0.3125,Jeferson Espinal
4,0.216796875,Pedro Mota
4,0.181651376,Elio Prado
4,0.348739496,Alberto Bernal
4,0.159851301,Osvaldo Gavilan
4,0.248764415,J.J. D'Orazio
4,0.229845626,Deivis Nadal
4,0.21399177,Milkar Perez
4,0.241469816,Efrenyer Narvaez
4,0.239316239,Charlis Aquino
4,0.230443975,Luis Tejeda
4,0.225382932,Lizardo Ruiz
4,0.15015015,Endy Estrada
4,0.167330677,Omar De Los Santos
4,0.244186047,Samuel Marte
4,0.229102167,Rubel Cespedes
4,0.253164557,Kelvin Espino
4,0.271186441,Alisson Del Orbe
4,0.216216216,Yonathan Pierre
4,0.272596844,Angeudis Santos
4,0.215584416,Omar Hernandez
4,0.194285714,Jaxx Groshans
4,0.35862069,Jordan Brown
4,0.385416667,Pierce Jones
4,0.266666667,Oscar Santos
4,0.381308411,Stephen Paolini
4,0.179012346,Wuilfredo Antunez
4,0.262569832,Starlin Mateo
4,0.308139535,Uziel Viloria
4,0.420833333,Logan Glass
4,0.168421053,Tyler Reichenborn
4,0.254879449,Jake Vogel
4,0.356382979,Ruben Salinas
4,0.199174407,Juan Corniel
4,0.316239316,Yonardy Soto
4,0.336734694,Antonio Barranca
4,0.270627063,Andruw Salcedo
4,0.212814645,Miguel Ugueto
4,0.124076809,Lyonell James
4,0.311239193,Ray-Jacson Chirino
4,0.151515152,Maick Collado
4,0.249594814,Lexer Saduy
4,0.133211679,Esneider Gomez
4,0.282608696,Eduarh Colina
4,0.308016878,Joel Flores
4,0.168674699,Diego Gonzalez
4,0.215716487,Randy Vasquez
4,0.230686695,Jose Sanabria
4,0.130503145,Onil Perez
4,0.205787781,Maycol Justo
4,0.355371901,Keshawn Rombley
4,0.354961832,Jeremy Ramos
4,0.389671362,Francis Reynoso
4,0.144303797,Edwin Barragan
4,0.20668693,Odalys Peguero
4,0.114014252,Miguel Villarroel
4,0.235849057,Robert Robertis
4,0.238356164,Lewin De La Cruz
4,0.286458333,Andy Sosa
4,0.253557568,Maikol Hernandez
4,0.256410256,Jefferson Pena
4,0.226327945,Daniel Montesino
4,0.206842924,Starlin Aguilar
4,0.201413428,Carlos Arcila
4,0.158256881,Carlos Gutierrez
4,0.176128093,Manuel Mejias
4,0.172413793,Luis Guerra
4,0.275092937,Jonathan Peguero
4,0.314285714,Justin Rodriguez
4,0.218867925,Eddy Beltre
4,0.236768802,Edgar Basabe
4,0.3125,Ney Serrano
4,0.380090498,Raino Coran
4,0.183274021,Johan Macias
4,0.246753247,Endri Garcia
4,0.191646192,Jose Chacon
4,0.291457286,Junior Manon
4,0.308724832,Ronnie Martinez
4,0.238517325,Daniel Vazquez
4,0.213270142,Jediael Maduro
4,0.342007435,Robert De Paula
4,0.233333333,Moises Alcala
4,0.257777778,Wally Soto
4,0.138043478,Javier Castillo
4,0.386740331,Eric Santana
4,0.385620915,Gerald Mejia
4,0.369047619,Javier Bolivar
4,0.288194444,Nicolas Deschamps
4,0.236245955,Christian Olivo
4,0.121001391,Roque Salinas
4,0.271714922,Johan Barrios
4,0.296202532,Gregori Cano
4,0.237451737,Yerald Nin
4,0.201666667,Andy Encarnacion
4,0.270588235,Erick Arosemena
4,0.140770252,Nicandro Aybar
4,0.177877429,Roosbert Tapia
4,0.210428305,Darlyn De Leon
4,0.123636364,Alfredo Velasquez
4,0.249433107,Miguel Tamares
4,0.292682927,Yaisel Ramos
4,0.215053763,Byron Chourio
4,0.214388489,Yohander Linarez
4,0.334405145,Johan Contreras
4,0.317406143,Arnold Prado
4,0.170441001,Emaarion Boyd
4,0.258675079,Milo Rushford
4,0.26984127,Xavier Guillen
4,0.187969925,Yael Romero
4,0.207156309,Carlos Silva
4,0.25974026,Jesus Superlano
4,0.250972763,Kevin Hacen
4,0.283783784,Julian Hernandez
4,0.094594595,Jose Mejia
4,0.213836478,Alex Acosta
4,0.392361111,Hancel Almonte
4,0.273015873,Enderson Asencio
4,0.183870968,Heribert Silva
4,0.183333333,Jose Urbina
4,0.254285714,Alfredo Rodriguez
4,0.149668874,Luiyin Alastre
4,0.196213425,Kleiver Chauran
4,0.350797267,Elian Soto
4,0.220873786,Cristian Jauregui
4,0.166959578,Heriberto Rincon
4,0.138554217,Adriander Mejia
4,0.27027027,Martin Tamara
4,0.244444444,Rafael Alvarez
4,0.1875,Yosneiker Rivas
4,0.12815534,Aldalay Kolokie
4,0.095435685,Derik Alcantara
4,0.300578035,Paris Johnson
4,0.292349727,Bryan Martinez
4,0.302439024,Alex Castillo
4,0.134969325,Jhocsuanth Vargas
4,0.121019108,Jeremy Almonte
4,0.113095238,Stiven Flores
4,0.237388724,Railin Familia
4,0.396648045,Ovandy Frias
4,0.189258312,Jhorvic Abreus
4,0.219339623,Sebastian De Andrade
4,0.240282686,Alexey Lumpuy
4,0.290322581,Richard Meran
4,0.304733728,Hector Liriano
4,0.363157895,John Wimmer
4,0.174205967,Kendall George
4,0.227906977,Jason Hernandez
4,0.244712991,Adolfo Sanchez
4,0.311728395,Diover De Aza
4,0.209169054,Yovanny Rodriguez
4,0.286472149,Bohan Adderley
4,0.176100629,Alexander Mambel
4,0.181034483,Carlos Matias
4,0.234375,Moises Bolivar
4,0.258566978,Omar Mejia
4,0.146258503,Edgar Lugo
4,0.284237726,Francisco Vilorio
4,0.255395683,Juan Alvarez
4,0.187393526,Roldy Brito
4,0.078947368,Josmir Reyes
4,0.221374046,Pascual Archila
4,0.198717949,Steven Madero
4,0.308988764,Yorman Licourt
4,0.28458498,Rafy Peguero
4,0.201465201,Luis Corobo
4,0.285714286,Haniel German
4,0.203327172,Yandel Ricardo
4,0.277628032,Jesmaylin Arias
4,0.115973742,Juneiker Caceres
4,0.184347826,Ronald Ramirez
4,0.11352657,Jose Cerice
4,0.17232376,Edward Lantigua
4,0.210702341,Guillermo Batista
4,0.212643678,Leonel Vivas
4,0.296928328,Carter Johnson
4,0.194174757,Nick Mitchell
4,0.153965785,Dante Nori
4,0.289655172,Griffin Burkholder
4,0.241830065,Ethan Wagner
4,0.156190476,Owen Carey
4,0.248366013,Sir Jamison Jones
4,0.293333333,Eli Lovich
4,0.277777778,Samuell Sanchez
4,0.312849162,Domingo Morla
4,0.157894737,Josuar Gonzalez
4,0.226130653,Larry Suero
4,0.219512195,Alejandro Cruz
4,0.174698795,Sebastian Dos Santos
4,0.166666667,Matthew Moses
4,0.21192053,Hector Ramos
4,0.288461538,Rayner Herrera
4,0.247474747,Carlos Bello
4,0.305084746,Lewis German
4,0.169014085,Yeider Mindiola
4,0.138728324,Yunior Amparo
4,0.194029851,Jostin Ogando
4,0.150943396,Walter Ibarra
4,0.261904762,Joshua Short
4,0.286549708,Seth Loman
4,0.176,Cody Gilbert
4,0.129662522,Fabio Murakami
4,0.186721992,Chase Fontaine
4,0.228346457,Ryan Strieby
4,0.177230047,Austin McClune
4,0.230371901,Daniel Stegall
4,0.295389049,T.J. Warren
4,0.296943231,Eli Sonoqui
4,0.297229219,Cliff Andersen
4,0.121794872,Steve Singleton
4,0.29,Joe Bowen
4,0.263327948,Travis Mitchell
4,0.232142857,Jon Del Campo
4,0.365079365,Michael Thomas
4,0.24260355,Joshua Banda
4,0.143851508,D'Marcus Ingram
4,0.193548387,Lenell McGee
4,0.269807281,Yhonson Lopez
4,0.146953405,Jose R. Flores
4,0.283870968,Felix Carrasco
4,0.170894526,Yeldrys Molina
4,0.177777778,Rogelio Del Campo
4,0.196319018,Beau Riportella
4,0.237942122,Alex Oliveras
4,0.17816092,Chris Garcia
4,0.107491857,Bo Greenwell
4,0.291390728,Kenny Gilbert
4,0.314878893,Londell Taylor
4,0.308300395,Evan Chambers
4,0.151807229,Justin Bass
4,0.222857143,Arlon Quiroz
4,0.150584795,Carlos Mendez
4,0.130081301,Ryohei Shimabukuro
4,0.213355049,Allixon Cequea
4,0.208163265,Justin Reynolds
4,0.287841191,Ketnold Noel
4,0.132978723,Cesar Cordido
4,0.21484375,Yoeli Florentino
4,0.13253012,Emmanuel Avila
4,0.223427332,Jordan Cheatham
4,0.183673469,Orlando Santos
4,0.225538972,Roberto Espinoza
4,0.138413686,Francisco Rivera
4,0.270220588,Kenny Wilson
4,0.112054329,Rene Garcia
4,0.457489879,Joe Babrick
4,0.2,Allen Caldwell
4,0.141040462,Angel Franco
4,0.299618321,Henry Rodriguez
4,0.12526096,Vladimir De Los Santos
4,0.13897281,Harold Garcia
4,0.101204819,Jahdiel Santamaria
4,0.155502392,Deivy Batista
4,0.197771588,Chun-Hsiu Chen
4,0.157407407,Jose Camargo
4,0.19924812,Hyeong-rok Choi
4,0.154849226,Jesus Navarro
4,0.201428571,Jhon Goncalves
4,0.171641791,Alejandro Selen
4,0.316546763,Cristofher Dumont
4,0.130742049,Rafael Quintero
4,0.149381541,Edwin Garcia
4,0.245238095,LeVon Washington
4,0.236263736,Blair Springfield
4,0.172764228,Jobduan Morales
4,0.304347826,Bubby Williams
4,0.226415094,D.J. Fitzgerald
4,0.153846154,Jhonny Medrano
4,0.259361997,Robert Bautista
4,0.186813187,Jesus Brito
4,0.276346604,Rolando Petit
4,0.220779221,Eduardo Soto
4,0.084137931,Gerardo Mambell
4,0.164,Edgar Duran
4,0.219966159,Emilio King
4,0.140495868,Hendry Jimenez
4,0.208015267,Jhorge Liccien
4,0.319148936,Kelvin Arrendell
4,0.105932203,Jairo Perez
